id,t,d,wc_exp,bc_exp,edu,lnwage
547,8,2,0,7,10,10.543365
547,9,2,0,8,10,
547,10,2,0,9,10,9.5646524
547,11,2,0,10,10,9.2766895
548,1,3,0,0,10,
548,2,3,0,0,11,
548,3,3,0,0,12,
548,4,2,0,1,12,9.0023317
548,5,,0,1,12,10.071647
548,6,,0,1,12,10.320222
548,7,,0,1,12,
548,8,,0,1,12,
548,9,2,0,2,12,10.662984
548,10,2,0,3,12,10.637033
548,11,2,0,4,12,10.883204
549,1,3,0,0,9,
549,2,3,0,0,10,
549,3,3,0,0,11,
549,4,3,0,0,12,
549,5,3,0,0,13,
549,6,3,0,0,14,
549,7,1,1,0,14,9.6661816
549,8,2,1,1,14,11.01337
549,9,2,1,2,14,10.992857
549,10,2,1,3,14,11.17409
549,11,2,1,4,14,11.552246
550,1,3,0,0,10,
550,2,3,0,0,11,
550,3,3,0,0,12,
550,4,3,0,0,13,
550,5,3,0,0,14,
550,6,3,0,0,15,
550,7,3,0,0,16,
550,8,4,0,0,16,
550,9,4,0,0,16,
550,10,1,1,0,16,
550,11,1,2,0,16,10.215374
551,1,3,0,0,10,
551,2,2,0,1,10,9.7515593
551,3,2,0,2,10,9.8355141
551,4,2,0,3,10,10.159189
551,5,2,0,4,10,11.056456
551,6,2,0,5,10,11.602648
551,7,2,0,6,10,10.543365
551,8,2,0,7,10,10.562075
551,9,3,0,7,11,
551,10,2,0,8,11,10.662984
551,11,2,0,9,11,10.637033
552,1,3,0,0,10,
552,2,3,0,0,11,
552,3,3,0,0,12,
552,4,3,0,0,13,
552,5,2,0,1,13,10.621693
552,6,2,0,2,13,10.725687
552,7,2,0,3,13,10.29971
552,8,2,0,4,13,
552,9,3,0,4,14,
552,10,2,0,5,14,10.637033
552,11,2,0,6,14,10.980843
553,1,3,0,0,10,
553,2,3,0,0,11,
553,3,3,0,0,12,
553,4,3,0,0,13,
553,5,3,0,0,14,
553,6,1,1,0,14,9.4268217
553,7,1,2,0,14,10.68873
553,8,2,2,1,14,11.602648
553,9,2,2,2,14,11.712387
553,10,3,2,2,15,
553,11,3,2,2,16,
554,1,3,0,0,11,
554,2,1,1,0,11,8.6112299
554,3,3,1,0,12,
554,4,3,1,0,13,
554,5,3,1,0,14,
554,6,1,2,0,14,8.1050663
554,7,1,3,0,14,9.1846533
554,8,3,3,0,15,
554,9,1,4,0,15,10.962076
554,10,1,5,0,15,10.887497
554,11,1,6,0,15,10.788428
555,1,3,0,0,9,
555,2,2,0,1,9,9.2407341
555,3,2,0,2,9,8.536231
555,4,2,0,3,9,10.302291
555,5,2,0,4,9,10.794091
555,6,2,0,5,9,10.253968
555,7,2,0,6,9,
555,8,2,0,7,9,11.216001
555,9,2,0,8,9,11.909847
555,10,2,0,9,9,11.510282
555,11,2,0,10,9,11.410222
556,1,3,0,0,10,
556,2,2,0,1,10,9.5650454
556,3,3,0,1,11,
556,4,2,0,2,11,10.656494
556,5,2,0,3,11,10.630795
556,6,2,0,4,11,10.65099
556,7,2,0,5,11,10.764794
556,8,2,0,6,11,10.820997
556,9,2,0,7,11,10.859325
556,10,2,0,8,11,10.817415
556,11,2,0,9,11,11.213031
557,1,3,0,0,10,
557,2,2,0,1,10,6.569313
557,3,2,0,2,10,9.5284157
557,4,2,0,3,10,10.433351
557,5,2,0,4,10,10.407651
557,6,2,0,5,10,10.388626
557,7,2,0,6,10,10.764794
557,8,2,0,7,10,10.879838
557,9,2,0,8,10,10.941564
557,10,2,0,9,10,11.269401
557,11,2,0,10,10,11.17381
558,1,3,0,0,10,
558,2,2,0,1,10,
558,3,2,0,2,10,8.798213
558,4,2,0,3,10,10.100944
558,5,4,0,3,10,
558,6,2,0,4,10,
558,7,2,0,5,10,9.6065626
558,8,2,0,6,10,10.152439
558,9,2,0,7,10,10.817135
558,10,2,0,8,10,10.126207
558,11,1,1,8,10,9.8586998
559,1,3,0,0,10,
559,2,3,0,0,11,
559,3,3,0,0,12,
559,4,3,0,0,13,
559,5,1,1,0,13,9.3388042
559,6,1,2,0,13,10.359329
559,7,1,3,0,13,10.691786
559,8,3,3,0,14,
559,9,1,4,0,14,11.023268
559,10,1,5,0,14,10.950666
559,11,3,5,0,15,
560,1,3,0,0,10,
560,2,3,0,0,11,
560,3,3,0,0,12,
560,4,3,0,0,13,
560,5,3,0,0,14,
560,6,3,0,0,15,
560,7,1,1,0,15,8.8285675
560,8,2,1,1,15,9.7888842
560,9,2,1,2,15,10.152439
560,10,2,1,3,15,10.538932
560,11,1,2,3,15,10.126207
561,1,3,0,0,9,
561,2,3,0,0,10,
561,3,3,0,0,11,
561,4,2,0,1,11,4.733634
561,5,4,0,1,11,
561,6,4,0,1,11,
561,7,4,0,1,11,
561,8,4,0,1,11,
561,9,2,0,2,11,
561,10,2,0,3,11,
561,11,2,0,4,11,
562,1,3,0,0,10,
562,2,3,0,0,11,
562,3,3,0,0,12,
562,4,3,0,0,13,
562,5,1,1,0,13,8.7498913
562,6,1,2,0,13,10.03254
562,7,2,2,1,13,9.9781265
562,8,2,2,2,13,10.2578
562,9,2,2,3,13,10.034375
562,10,2,2,4,13,10.128038
562,11,2,2,5,13,10.426445
563,1,3,0,0,11,
563,2,2,0,1,11,8.1307659
563,3,2,0,2,11,9.8968258
563,4,2,0,3,11,10.65099
563,5,2,0,4,11,10.253968
563,6,1,1,4,11,10.268929
563,7,2,1,5,11,
563,8,2,1,6,11,10.30659
563,9,2,1,7,11,10.975359
563,10,2,1,8,11,10.973505
563,11,1,2,8,11,10.933214
564,1,3,0,0,10,
564,2,2,0,1,10,8.4018946
564,3,2,0,2,10,10.339346
564,4,2,0,3,10,
564,5,2,0,4,10,10.779215
564,6,2,0,5,10,
564,7,2,0,6,10,10.454639
564,8,2,0,7,10,10.725687
564,9,2,0,8,10,10.992857
564,10,2,0,9,10,10.950947
564,11,2,0,10,10,11.17381
565,1,2,0,1,11,7.8544393
565,2,2,0,2,11,
565,3,2,0,3,11,
565,4,2,0,4,11,10.388626
565,5,2,0,5,11,
565,6,2,0,6,11,10.725687
565,7,2,0,7,11,10.522854
565,8,2,0,8,11,10.480944
565,9,2,0,9,11,10.257519
565,10,2,0,10,11,
565,11,4,0,10,11,
566,1,3,0,0,8,
566,2,3,0,0,9,
566,3,2,0,1,9,
566,4,2,0,2,9,
566,5,2,0,3,9,
566,6,2,0,4,9,10.502543
566,7,2,0,5,9,10.562075
566,8,2,0,6,9,10.557904
566,9,2,0,7,9,10.593991
566,10,2,0,8,9,10.637033
566,11,2,0,9,9,10.685378
567,1,3,0,0,11,
567,2,3,0,0,12,
567,3,2,0,1,12,
567,4,2,0,2,12,
567,5,1,1,2,12,
567,6,1,2,2,12,10.157703
567,7,1,3,2,12,10.800486
567,8,3,3,2,13,
567,9,1,4,2,13,10.950666
567,10,2,4,3,13,10.701571
567,11,2,4,4,13,10.728198
568,1,3,0,0,10,
568,2,3,0,0,11,
568,3,3,0,0,12,
568,4,3,0,0,13,
568,5,3,0,0,14,
568,6,3,0,0,15,
568,7,3,0,0,16,
568,8,2,0,1,16,8.8715057
568,9,2,0,2,16,
568,10,2,0,3,16,8.3344479
568,11,1,1,3,16,10.215374
569,1,3,0,0,9,
569,2,3,0,0,10,
569,3,3,0,0,11,
569,4,3,0,0,12,
569,5,2,0,1,12,9.8485031
569,6,3,0,1,13,
569,7,3,0,1,14,
569,8,1,1,1,14,9.901125
569,9,1,2,1,14,10.662984
569,10,1,3,1,14,10.732343
569,11,1,4,1,14,10.746002
570,1,3,0,0,10,
570,2,3,0,0,11,
570,3,3,0,0,12,
570,4,3,0,0,13,
570,5,3,0,0,14,
570,6,3,0,0,15,
570,7,3,0,0,16,
570,8,3,0,0,17,
570,9,3,0,0,18,
570,10,2,0,1,18,10.973505
570,11,3,0,1,19,
571,1,3,0,0,10,
571,2,2,0,1,10,9.2407341
571,3,2,0,2,10,10.210207
571,4,2,0,3,10,10.356358
571,5,2,0,4,10,10.68873
571,6,2,0,5,10,10.764794
571,7,2,0,6,10,10.790226
571,8,2,0,7,10,10.830338
571,9,2,0,8,10,10.696054
571,10,2,0,9,10,10.662984
571,11,2,0,10,10,10.603131
572,1,2,0,1,10,8.2057648
572,2,2,0,2,10,10.318817
572,3,2,0,3,10,10.444707
572,4,3,0,3,11,
572,5,3,0,3,12,
572,6,3,0,3,13,
572,7,2,0,4,13,10.889957
572,8,2,0,5,13,10.879838
572,9,2,0,6,13,10.914896
572,10,2,0,7,13,10.950947
572,11,2,0,8,13,10.899373
573,1,3,0,0,9,
573,2,3,0,0,10,
573,3,3,0,0,11,
573,4,3,0,0,12,
573,5,3,0,0,13,
573,6,3,0,0,14,
573,7,2,0,1,14,9.6270752
573,8,1,1,1,14,
573,9,1,2,1,14,10.480944
573,10,1,3,1,14,10.872705
573,11,1,4,1,14,10.846753
574,1,3,0,0,10,
574,2,3,0,0,11,
574,3,3,0,0,12,
574,4,3,0,0,13,
574,5,3,0,0,14,
574,6,3,0,0,15,
574,7,3,0,0,16,
574,8,2,0,1,16,10.582473
574,9,2,0,2,16,10.879838
574,10,2,0,3,16,
574,11,2,0,4,16,10.817415
575,1,3,0,0,9,
575,2,3,0,0,10,
575,3,2,0,1,10,9.8152027
575,4,2,0,2,10,9.9705105
575,5,2,0,3,10,10.157024
575,6,2,0,4,10,10.145669
575,7,3,0,4,11,
575,8,2,0,5,11,10.100944
575,9,3,0,5,12,
575,10,3,0,5,13,
575,11,3,0,5,14,
576,1,3,0,0,10,
576,2,3,0,0,11,
576,3,2,0,1,11,9.3043766
576,4,2,0,2,11,9.4315138
576,5,2,0,3,11,9.5284157
576,6,2,0,4,11,9.8355141
576,7,2,0,5,11,9.8098145
576,8,2,0,6,11,10.165483
576,9,2,0,7,11,10.19681
576,10,2,0,8,11,
576,11,2,0,9,11,
577,1,2,0,1,9,7.5126176
577,2,2,0,2,9,9.0950413
577,3,2,0,3,9,9.8468695
577,4,2,0,4,9,10.145669
577,5,2,0,5,9,10.302291
577,6,2,0,6,9,10.794091
577,7,2,0,7,9,10.764794
577,8,2,0,8,9,10.157703
577,9,2,0,9,9,10.29971
577,10,2,0,10,9,10.009338
577,11,2,0,11,9,10.845305
578,1,3,0,0,9,
578,2,3,0,0,10,
578,3,2,0,1,10,9.7402039
578,4,2,0,2,10,8.5105314
578,5,2,0,3,10,10.68873
578,6,2,0,4,10,10.695801
578,7,2,0,5,10,10.725687
578,8,2,0,6,10,11.132619
578,9,2,0,7,10,11.06873
578,10,2,0,8,10,11.068449
578,11,2,0,9,10,10.973505
579,1,3,0,0,10,
579,2,2,0,1,10,10.002568
579,3,2,0,2,10,10.302291
579,4,2,0,3,10,10.570948
579,5,2,0,4,10,10.582473
579,6,2,0,5,10,10.566691
579,7,2,0,6,10,10.859325
579,8,2,0,7,10,10.817415
579,9,2,0,8,10,10.859099
579,10,2,0,9,10,10.702477
579,11,2,0,10,10,10.716149
580,1,3,0,0,10,
580,2,3,0,0,11,
580,3,3,0,0,12,
580,4,1,1,0,12,9.0213566
580,5,1,2,0,12,
580,6,1,3,0,12,
580,7,2,3,1,12,10.320222
580,8,2,3,2,12,10.29971
580,9,2,3,3,12,9.9701176
580,10,2,3,4,12,10.034375
580,11,3,3,4,13,
581,1,3,0,0,9,
581,2,3,0,0,10,
581,3,2,0,1,10,8.2057648
581,4,2,0,2,10,10.050553
581,5,2,0,3,10,10.339346
581,6,2,0,4,10,
581,7,2,0,5,10,10.744123
581,8,2,0,6,10,10.794091
581,9,2,0,7,10,10.918944
581,10,2,0,8,10,11.131152
581,11,2,0,9,10,10.769713
582,1,3,0,0,12,
582,2,2,0,1,12,9.4315138
582,3,2,0,2,12,10.444707
582,4,2,0,3,12,11.186134
582,5,2,0,4,12,11.198174
582,6,2,0,5,12,10.889401
582,7,2,0,6,12,10.974515
582,8,2,0,7,12,11.038062
582,9,2,0,8,12,10.29971
582,10,2,0,9,12,10.480944
582,11,1,1,9,12,9.9698372
583,1,3,0,0,10,
583,2,3,0,0,11,
583,3,3,0,0,12,
583,4,3,0,0,13,
583,5,3,0,0,14,
583,6,3,0,0,15,
583,7,2,0,1,15,10.570948
583,8,2,0,2,15,10.582473
583,9,2,0,3,15,10.620327
583,10,2,0,4,15,10.636183
583,11,2,0,5,15,10.727803
584,1,3,0,0,10,
584,2,3,0,0,11,
584,3,3,0,0,12,
584,4,3,0,0,13,
584,5,3,0,0,14,
584,6,3,0,0,15,
584,7,2,0,1,15,8.9339275
584,8,2,0,2,15,10.705175
584,9,2,0,3,15,11.510563
584,10,2,0,4,15,11.26912
584,11,2,0,5,15,11.346709
585,1,3,0,0,8,
585,2,3,0,0,9,
585,3,3,0,0,10,
585,4,2,0,1,10,10.433351
585,5,2,0,2,10,
585,6,2,0,3,10,10.283265
585,7,2,0,4,10,
585,8,2,0,5,10,
585,9,2,0,6,10,
585,10,2,0,7,10,10.2578
585,11,2,0,8,10,8.8712244
586,1,3,0,0,10,
586,2,3,0,0,11,
586,3,2,0,1,11,7.4119186
586,4,2,0,2,11,10.100944
586,5,2,0,3,11,10.19681
586,6,2,0,4,11,9.8093967
586,7,2,0,5,11,
586,8,2,0,6,11,9.5646524
586,9,2,0,7,11,10.034375
586,10,2,0,8,11,9.9438858
586,11,2,0,9,11,9.7045488
587,1,3,0,0,10,
587,2,3,0,0,11,
587,3,2,0,1,11,
587,4,2,0,2,11,9.8778009
587,5,2,0,3,11,10.136186
587,6,2,0,4,11,10.157703
587,7,2,0,5,11,10.39502
587,8,2,0,6,11,11.112215
587,9,2,0,7,11,11.090428
587,10,2,0,8,11,11.187079
587,11,2,0,9,11,11.189934
588,1,3,0,0,9,
588,2,3,0,0,10,
588,3,3,0,0,11,
588,4,3,0,0,12,
588,5,3,0,0,13,
588,6,3,0,0,14,
588,7,2,0,1,14,9.1846533
588,8,3,0,1,15,
588,9,3,0,1,16,
588,10,3,0,1,17,
588,11,3,0,1,18,
589,1,3,0,0,10,
589,2,3,0,0,11,
589,3,2,0,1,11,
589,4,2,0,2,11,8.798213
589,5,2,0,3,11,10.725099
589,6,2,0,4,11,10.541651
589,7,1,1,4,11,10.320222
589,8,2,1,5,11,10.992857
589,9,2,1,6,11,10.034657
589,10,2,1,7,11,10.43984
589,11,2,1,8,11,
590,1,3,0,0,10,
590,2,3,0,0,11,
590,3,2,0,1,11,9.0584126
590,4,3,0,1,12,
590,5,1,1,1,12,10.245132
590,6,1,2,1,12,10.283265
590,7,1,3,1,12,
590,8,2,3,2,12,10.674394
590,9,2,3,3,12,11.398322
590,10,2,3,4,12,11.356412
590,11,2,3,5,12,11.436174
591,1,3,0,0,9,
591,2,3,0,0,10,
591,3,2,0,1,10,
591,4,2,0,2,10,9.0950413
591,5,2,0,3,10,10.088032
591,6,2,0,4,10,10.002568
591,7,2,0,5,10,9.9768686
591,8,2,0,6,10,10.283265
591,9,2,0,7,10,10.582473
591,10,2,0,8,10,10.543365
591,11,2,0,9,10,10.744396
592,1,3,0,0,8,
592,2,3,0,0,9,
592,3,3,0,0,10,
592,4,2,0,1,10,
592,5,2,0,2,10,
592,6,2,0,3,10,
592,7,2,0,4,10,
592,8,2,0,5,10,
592,9,2,0,6,10,
592,10,2,0,7,10,
592,11,2,0,8,10,10.306309
593,1,3,0,0,10,
593,2,3,0,0,11,
593,3,3,0,0,12,
593,4,3,0,0,13,
593,5,3,0,0,14,
593,6,3,0,0,15,
593,7,3,0,0,16,
593,8,2,0,1,16,
593,9,2,0,2,16,10.415532
593,10,3,0,2,17,
593,11,2,0,3,17,10.925629
594,1,3,0,0,10,
594,2,3,0,0,11,
594,3,3,0,0,12,
594,4,2,0,1,12,9.0023317
594,5,2,0,2,12,9.8485031
594,6,2,0,3,12,9.8093967
594,7,2,0,4,12,9.2498884
594,8,2,0,5,12,10.2578
594,9,2,0,6,12,9.9285984
594,10,2,0,7,12,9.5384207
594,11,2,0,8,12,
595,1,3,0,0,11,
595,2,3,0,0,12,
595,3,3,0,0,13,
595,4,3,0,0,14,
595,5,2,0,1,14,
595,6,2,0,2,14,10.947116
595,7,2,0,3,14,
595,8,2,0,4,14,10.599814
595,9,2,0,5,14,10.557904
595,10,2,0,6,14,10.695774
595,11,2,0,7,14,
596,1,3,0,0,9,
596,2,3,0,0,10,
596,3,2,0,1,10,9.0213566
596,4,2,0,2,10,
596,5,2,0,3,10,8.9730349
596,6,2,0,4,10,
596,7,2,0,5,10,
596,8,2,0,6,10,
596,9,2,0,7,10,10.397281
596,10,2,0,8,10,10.413889
596,11,2,0,9,10,10.438518
597,1,3,0,0,10,
597,2,2,0,1,10,9.6828279
597,3,2,0,2,10,9.0584126
597,4,3,0,2,11,
597,5,3,0,2,12,
597,6,3,0,2,13,
597,7,3,0,2,14,
597,8,3,0,2,15,
597,9,3,0,2,16,
597,10,1,1,2,16,9.746974
597,11,1,2,2,16,9.7466936
598,1,3,0,0,11,
598,2,3,0,0,12,
598,3,3,0,0,13,
598,4,3,0,0,14,
598,5,3,0,0,15,
598,6,3,0,0,16,
598,7,3,0,0,17,
598,8,3,0,0,18,
598,9,2,0,1,18,10.012028
598,10,2,0,2,18,
598,11,1,1,2,18,9.5643721
599,1,3,0,0,10,
599,2,2,0,1,10,
599,3,2,0,2,10,10.407651
599,4,2,0,3,10,10.483936
599,5,2,0,4,10,
599,6,2,0,5,10,
599,7,2,0,6,10,
599,8,2,0,7,10,10.35311
599,9,2,0,8,10,10.480662
599,10,2,0,9,10,
599,11,4,0,9,10,
600,1,3,0,0,9,
600,2,3,0,0,10,
600,3,2,0,1,10,
600,4,2,0,2,10,9.5650454
600,5,2,0,3,10,10.444707
600,6,2,0,4,10,9.7402039
600,7,2,0,5,10,10.407651
600,8,2,0,6,10,10.528388
600,9,2,0,7,10,10.499091
600,10,2,0,8,10,10.725687
600,11,2,0,9,10,10.737965
601,1,3,0,0,10,
601,2,3,0,0,11,
601,3,3,0,0,12,
601,4,3,0,0,13,
601,5,3,0,0,14,
601,6,2,0,1,14,9.0023317
601,7,3,0,1,15,
601,8,3,0,1,16,
601,9,2,0,2,16,10.29971
601,10,2,0,3,16,10.557904
601,11,1,1,3,16,10.758294
602,1,3,0,0,9,
602,2,3,0,0,10,
602,3,3,0,0,11,
602,4,3,0,0,12,
602,5,3,0,0,13,
602,6,3,0,0,14,
602,7,3,0,0,15,
602,8,2,0,1,15,9.9430351
602,9,2,0,2,15,10.427627
602,10,2,0,3,15,10.257519
602,11,2,0,4,15,10.692152
603,1,3,0,0,10,
603,2,3,0,0,11,
603,3,2,0,1,11,8.536231
603,4,2,0,2,11,10.302291
603,5,2,0,3,11,10.570948
603,6,2,0,4,11,10.541651
603,7,2,0,5,11,10.543365
603,8,1,1,5,11,10.39502
603,9,2,1,6,11,10.663265
603,10,2,1,7,11,10.662984
603,11,2,1,8,11,10.413889
604,1,3,0,0,10,
604,2,3,0,0,11,
604,3,2,0,1,11,
604,4,2,0,2,11,9.6461992
604,5,2,0,3,11,9.9225254
604,6,2,0,4,11,10.086067
604,7,2,0,5,11,10.165483
604,8,2,0,6,11,10.136186
604,9,2,0,7,11,10.097078
604,10,2,0,8,11,
604,11,2,0,9,11,10.480944
605,1,3,0,0,10,
605,2,3,0,0,11,
605,3,2,0,1,11,9.8468695
605,4,2,0,2,11,10.528661
605,5,2,0,3,11,
605,6,2,0,4,11,10.483936
605,7,2,0,5,11,11.052476
605,8,2,0,6,11,11.236513
605,9,2,0,7,11,11.311311
605,10,2,0,8,11,11.17409
605,11,2,0,9,11,11.17381
606,1,3,0,0,10,
606,2,3,0,0,11,
606,3,2,0,1,11,9.2595387
606,4,2,0,2,11,9.4638777
606,5,2,0,3,11,9.9225254
606,6,2,0,4,11,
606,7,2,0,5,11,
606,8,2,0,6,11,
606,9,2,0,7,11,10.320222
606,10,2,0,8,11,10.39502
606,11,2,0,9,11,9.3415089
607,1,3,0,0,10,
607,2,3,0,0,11,
607,3,1,1,0,11,
607,4,1,2,0,11,6.569313
607,5,1,3,0,11,9.8468695
607,6,2,3,1,11,10.002568
607,7,2,3,2,11,10.050976
607,8,2,3,3,11,10.100944
607,9,2,3,4,11,10.253968
607,10,2,3,5,11,
607,11,2,3,6,11,10.194349
608,1,3,0,0,9,
608,2,3,0,0,10,
608,3,2,0,1,10,9.3574057
608,4,1,1,1,10,9.5284157
608,5,2,1,2,10,10.433351
608,6,2,1,3,10,9.8968258
608,7,,1,3,10,9.1846533
608,8,,1,3,10,10.454639
608,9,,1,3,10,10.369013
608,10,,1,3,10,10.3485
608,11,,1,3,10,10.663265
609,1,3,0,0,9,
609,2,3,0,0,10,
609,3,2,0,1,10,8.5475864
609,4,1,1,1,10,
609,5,1,2,1,10,10.502961
609,6,1,3,1,10,
609,7,1,4,1,10,9.8485031
609,8,1,5,1,10,10.543365
609,9,2,5,2,10,
609,10,4,5,2,10,
609,11,2,5,3,10,
610,1,3,0,0,9,
610,2,3,0,0,10,
610,3,3,0,0,11,
610,4,3,0,0,12,
610,5,3,0,0,13,
610,6,2,0,1,13,9.8968258
610,7,1,1,1,13,
610,8,1,2,1,13,8.7498913
610,9,1,3,1,13,9.1162491
610,10,1,4,1,13,9.7888842
610,11,4,4,1,13,
611,1,3,0,0,10,
611,2,2,0,1,10,
611,3,2,0,2,10,9.5650454
611,4,2,0,3,10,10.013924
611,5,2,0,4,10,10.615672
611,6,2,0,5,10,10.813116
611,7,2,0,6,10,10.85863
611,8,2,0,7,10,
611,9,2,0,8,10,10.790226
611,10,2,0,9,10,11.065178
611,11,2,0,10,10,10.999737
612,1,3,0,0,9,
612,2,3,0,0,10,
612,3,2,0,1,10,9.1903515
612,4,2,0,2,10,9.6461992
612,5,2,0,3,10,10.210207
612,6,2,0,4,10,10.589972
612,7,1,1,4,10,10.528388
612,8,1,2,4,10,10.541651
612,9,1,3,4,10,10.502543
612,10,2,3,5,10,10.29971
612,11,2,3,6,10,10.557904
613,1,3,0,0,9,
613,2,3,0,0,10,
613,3,3,0,0,11,
613,4,3,0,0,12,
613,5,3,0,0,13,
613,6,3,0,0,14,
613,7,3,0,0,15,
613,8,2,0,1,15,9.0957375
613,9,2,0,2,15,10.480944
613,10,2,0,3,15,10.519883
613,11,2,0,4,15,10.454711
614,1,2,0,1,11,7.0181913
614,2,2,0,2,11,8.536231
614,3,2,0,3,11,9.4913607
614,4,2,0,4,11,8.623703
614,5,2,0,5,11,9.3095064
614,6,2,0,6,11,10.320222
614,7,2,0,7,11,10.562075
614,8,2,0,8,11,
614,9,2,0,9,11,10.519883
614,10,2,0,10,11,10.180274
614,11,2,0,11,11,10.477738
615,1,3,0,0,9,
615,2,3,0,0,10,
615,3,3,0,0,11,
615,4,3,0,0,12,
615,5,3,0,0,13,
615,6,3,0,0,14,
615,7,3,0,0,15,
615,8,2,0,1,15,10.677783
615,9,2,0,2,15,10.85085
615,10,2,0,3,15,11.292962
615,11,2,0,4,15,11.420951
616,1,2,0,1,10,9.3043766
616,2,2,0,2,10,9.0950413
616,3,3,0,2,11,
616,4,2,0,3,11,9.5170603
616,5,2,0,4,11,9.9768686
616,6,2,0,5,11,9.9578428
616,7,2,0,6,11,10.308036
616,8,2,0,7,11,10.656694
616,9,2,0,8,11,
616,10,2,0,9,11,10.817415
616,11,2,0,10,11,10.758294
617,1,3,0,0,10,
617,2,2,0,1,10,9.5920591
617,3,2,0,2,10,10.193654
617,4,2,0,3,10,10.444707
617,5,2,0,4,10,10.551134
617,6,2,0,5,10,10.610592
617,7,2,0,6,10,10.337333
617,8,2,0,7,10,10.002654
617,9,2,0,8,10,10.214862
617,10,2,0,9,10,10.705175
617,11,2,0,10,10,10.727803
618,1,3,0,0,8,
618,2,3,0,0,9,
618,3,3,0,0,10,
618,4,3,0,0,11,
618,5,3,0,0,12,
618,6,3,0,0,13,
618,7,3,0,0,14,
618,8,3,0,0,15,
618,9,3,0,0,16,
618,10,3,0,0,17,
618,11,3,0,0,18,
619,1,3,0,0,8,
619,2,3,0,0,9,
619,3,3,0,0,10,
619,4,2,0,1,10,9.8098145
619,5,2,0,2,10,10.100944
619,6,2,0,3,10,10.253968
619,7,2,0,4,10,10.157703
619,8,2,0,5,10,10.39502
619,9,2,0,6,10,10.663265
619,10,2,0,7,10,10.662984
619,11,2,0,8,10,10.669823
620,1,3,0,0,9,
620,2,3,0,0,10,
620,3,3,0,0,11,
620,4,4,0,0,11,
620,5,2,0,1,11,
620,6,2,0,2,11,9.0213566
620,7,2,0,3,11,10.100944
620,8,2,0,4,11,9.6661816
620,9,2,0,5,11,9.4039316
620,10,4,0,5,11,
620,11,2,0,6,11,
621,1,3,0,0,10,
621,2,3,0,0,11,
621,3,3,0,0,12,
621,4,2,0,1,12,
621,5,2,0,2,12,9.7384739
621,6,2,0,3,12,10.040308
621,7,2,0,4,12,10.184507
621,8,2,0,5,12,10.337333
621,9,2,0,6,12,10.764794
621,10,2,0,7,12,11.256315
621,11,2,0,8,12,10.992857
622,1,3,0,0,10,
622,2,3,0,0,11,
622,3,3,0,0,12,
622,4,3,0,0,13,
622,5,3,0,0,14,
622,6,1,1,0,14,10.100944
622,7,2,1,1,14,10.947116
622,8,2,1,2,14,10.935408
622,9,2,1,3,14,10.992857
622,10,2,1,4,14,10.950947
622,11,2,1,5,14,11.26912
623,1,3,0,0,11,
623,2,3,0,0,12,
623,3,3,0,0,13,
623,4,3,0,0,14,
623,5,3,0,0,15,
623,6,3,0,0,16,
623,7,2,0,1,16,
623,8,1,1,1,16,8.9134159
623,9,1,2,1,16,9.5646524
623,10,1,3,1,16,11.213031
623,11,1,4,1,16,11.338479
624,1,3,0,0,10,
624,2,3,0,0,11,
624,3,3,0,0,12,
624,4,3,0,0,13,
624,5,3,0,0,14,
624,6,3,0,0,15,
624,7,3,0,0,16,
624,8,3,0,0,17,
624,9,1,1,0,17,
624,10,1,2,0,17,10.231567
624,11,1,3,0,17,10.215374
625,1,3,0,0,11,
625,2,3,0,0,12,
625,3,3,0,0,13,
625,4,3,0,0,14,
625,5,3,0,0,15,
625,6,2,0,1,15,8.0567436
625,7,3,0,1,16,
625,8,2,0,2,16,10.39502
625,9,2,0,3,16,10.712055
625,10,2,0,4,16,10.695774
625,11,2,0,5,16,10.899397
626,1,3,0,0,8,
626,2,3,0,0,9,
626,3,3,0,0,10,
626,4,3,0,0,11,
626,5,2,0,1,11,9.7515593
626,6,2,0,2,11,
626,7,3,0,2,12,
626,8,2,0,3,12,10.165483
626,9,2,0,4,12,10.359329
626,10,3,0,4,13,
626,11,2,0,5,13,10.29971
627,1,3,0,0,9,
627,2,3,0,0,10,
627,3,2,0,1,10,10.741405
627,4,2,0,2,10,10.907355
627,5,2,0,3,10,10.444707
627,6,2,0,4,10,11.186134
627,7,2,0,5,10,11.198174
627,8,2,0,6,10,11.154094
627,9,2,0,7,10,11.124797
627,10,2,0,8,10,11.08569
627,11,2,0,9,10,11.088167
628,1,3,0,0,10,
628,2,3,0,0,11,
628,3,3,0,0,12,
628,4,3,0,0,13,
628,5,3,0,0,14,
628,6,2,0,1,14,10.03254
628,7,2,0,2,14,9.7888842
628,8,2,0,3,14,9.8270168
628,9,3,0,3,15,
628,10,3,0,3,16,
628,11,3,0,3,17,
629,1,3,0,0,10,
629,2,2,0,1,10,9.2407341
629,3,2,0,2,10,9.7402039
629,4,2,0,3,10,10.050976
629,5,2,0,4,10,10.388626
629,6,2,0,5,10,10.582473
629,7,2,0,6,10,10.415532
629,8,2,0,7,10,10.482032
629,9,2,0,8,10,10.557904
629,10,2,0,9,10,10.519883
629,11,2,0,10,10,10.550021
630,1,3,0,0,10,
630,2,3,0,0,11,
630,3,2,0,1,11,10.741405
630,4,3,0,1,12,
630,5,2,0,2,12,
630,6,2,0,3,12,
630,7,2,0,4,12,10.119969
