id,t,d,wc_exp,bc_exp,edu,lnwage
587,10,2,0,8,10,9.5646524
587,11,2,0,9,10,10.727523
588,1,3,0,0,8,
588,2,3,0,0,9,
588,3,3,0,0,10,
588,4,1,1,0,10,
588,5,1,2,0,10,8.0567436
588,6,1,3,0,10,5.7150521
588,7,1,4,0,10,9.6065626
588,8,1,5,0,10,6.3457766
588,9,4,5,0,10,
588,10,3,5,0,11,
588,11,3,5,0,12,
589,1,3,0,0,10,
589,2,2,0,1,10,9.5954094
589,3,2,0,2,10,9.4913607
589,4,2,0,3,10,
589,5,2,0,4,10,
589,6,2,0,5,10,
589,7,2,0,6,10,
589,8,2,0,7,10,10.152439
589,9,2,0,8,10,
589,10,2,0,9,10,9.7207422
589,11,2,0,10,10,10.110014
590,1,3,0,0,10,
590,2,3,0,0,11,
590,3,2,0,1,11,9.4315138
590,4,2,0,2,11,9.2895241
590,5,2,0,3,11,7.7220454
590,6,2,0,4,11,
590,7,2,0,5,11,9.1846533
590,8,2,0,6,11,9.3095064
590,9,2,0,7,11,10.320222
590,10,2,0,8,11,10.29971
590,11,2,0,9,11,10.480944
591,1,3,0,0,10,
591,2,3,0,0,11,
591,3,2,0,1,11,9.8051519
591,4,2,0,2,11,9.9705105
591,5,2,0,3,11,10.540017
591,6,2,0,4,11,9.7402039
591,7,2,0,5,11,10.302291
591,8,2,0,6,11,9.6954784
591,9,2,0,7,11,10.071647
591,10,2,0,8,11,10.214862
591,11,2,0,9,11,9.7888842
592,1,3,0,0,9,
592,2,2,0,1,9,
592,3,2,0,2,9,9.3835287
592,4,2,0,3,9,
592,5,2,0,4,9,
592,6,2,0,5,9,
592,7,2,0,6,9,
592,8,2,0,7,9,
592,9,2,0,8,9,9.746974
592,10,2,0,9,9,
592,11,2,0,10,9,
593,1,3,0,0,10,
593,2,3,0,0,11,
593,3,3,0,0,12,
593,4,3,0,0,13,
593,5,3,0,0,14,
593,6,3,0,0,15,
593,7,3,0,0,16,
593,8,3,0,0,17,
593,9,2,0,1,17,8.9134159
593,10,1,1,1,17,9.2079773
593,11,1,2,1,17,
594,1,3,0,0,8,
594,2,3,0,0,9,
594,3,3,0,0,10,
594,4,3,0,0,11,
594,5,2,0,1,11,9.6348429
594,6,2,0,2,11,
594,7,2,0,3,11,9.5901184
594,8,2,0,4,11,
594,9,2,0,5,11,
594,10,2,0,6,11,9.383419
594,11,2,0,7,11,10.663265
595,1,3,0,0,8,
595,2,2,0,1,8,6.5963268
595,3,2,0,2,8,8.178751
595,4,2,0,3,8,
595,5,4,0,3,8,
595,6,4,0,3,8,
595,7,4,0,3,8,
595,8,4,0,3,8,
595,9,2,0,4,8,
595,10,2,0,5,8,10.29971
595,11,2,0,6,8,
596,1,3,0,0,9,
596,2,3,0,0,10,
596,3,2,0,1,10,
596,4,2,0,2,10,
596,5,4,0,2,10,
596,6,4,0,2,10,
596,7,2,0,3,10,
596,8,4,0,3,10,
596,9,3,0,3,11,
596,10,3,0,3,12,
596,11,2,0,4,12,7.8917646
597,1,3,0,0,11,
597,2,3,0,0,12,
597,3,3,0,0,13,
597,4,3,0,0,14,
597,5,2,0,1,14,10.482141
597,6,3,0,1,15,
597,7,3,0,1,16,
597,8,3,0,1,17,
597,9,1,1,1,17,10.790226
597,10,1,2,1,17,10.90129
597,11,1,3,1,17,10.940897
598,1,3,0,0,9,
598,2,3,0,0,10,
598,3,2,0,1,10,
598,4,2,0,2,10,
598,5,2,0,3,10,10.013924
598,6,2,0,4,10,10.002568
598,7,2,0,5,10,9.7632942
598,8,2,0,6,10,9.9955835
598,9,2,0,7,10,10.071647
598,10,3,0,7,11,
598,11,3,0,7,12,
599,1,3,0,0,9,
599,2,3,0,0,10,
599,3,3,0,0,11,
599,4,3,0,0,12,
599,5,3,0,0,13,
599,6,3,0,0,14,
599,7,3,0,0,15,
599,8,2,0,1,15,9.383419
599,9,2,0,2,15,9.5646524
599,10,2,0,3,15,9.053546
599,11,2,0,4,15,8.845273
600,1,3,0,0,11,
600,2,3,0,0,12,
600,3,3,0,0,13,
600,4,3,0,0,14,
600,5,3,0,0,15,
600,6,3,0,0,16,
600,7,3,0,0,17,
600,8,1,1,0,17,10.893617
600,9,1,2,0,17,10.925629
600,10,1,3,0,17,10.950666
600,11,3,3,0,18,
601,1,2,0,1,10,8.2818832
601,2,3,0,1,11,
601,3,3,0,1,12,
601,4,2,0,2,12,9.1846533
601,5,2,0,3,12,9.928546
601,6,2,0,4,12,9.9635477
601,7,2,0,5,12,9.9430351
601,8,2,0,6,12,10.095281
601,9,1,1,6,12,9.9698372
601,10,2,1,7,12,10.493932
601,11,2,1,8,12,10.110014
602,1,3,0,0,9,
602,2,3,0,0,10,
602,3,3,0,0,11,
602,4,3,0,0,12,
602,5,3,0,0,13,
602,6,3,0,0,14,
602,7,1,1,0,14,9.3393927
602,8,3,1,0,15,
602,9,3,1,0,16,
602,10,3,1,0,17,
602,11,3,1,0,18,
603,1,3,0,0,9,
603,2,3,0,0,10,
603,3,3,0,0,11,
603,4,2,0,1,11,
603,5,2,0,2,11,8.1307659
603,6,1,1,2,11,
603,7,1,2,2,11,10.483936
603,8,1,3,2,11,10.582473
603,9,1,4,2,11,10.725687
603,10,1,5,2,11,10.29971
603,11,1,6,2,11,10.2578
604,1,3,0,0,10,
604,2,2,0,1,10,
604,3,2,0,2,10,9.9747028
604,4,2,0,3,10,9.9633474
604,5,2,0,4,10,9.0213566
604,6,2,0,5,10,9.1846533
604,7,2,0,6,10,
604,8,2,0,7,10,8.9339275
604,9,2,0,8,10,8.9134159
604,10,2,0,9,10,9.5646524
604,11,1,1,9,10,11.436174
605,1,3,0,0,10,
605,2,3,0,0,11,
605,3,3,0,0,12,
605,4,3,0,0,13,
605,5,3,0,0,14,
605,6,1,1,0,14,10.145669
605,7,1,2,0,14,10.184507
605,8,1,3,0,14,10.337333
605,9,1,4,0,14,10.359329
605,10,1,5,0,14,9.4039316
605,11,1,6,0,14,9.6065626
606,1,3,0,0,11,
606,2,2,0,1,11,9.5284157
606,3,2,0,2,11,9.9225254
606,4,3,0,2,12,
606,5,1,1,2,12,9.8778009
606,6,1,2,2,12,10.454639
606,7,2,2,3,12,10.415532
606,8,2,2,4,12,10.562075
606,9,2,2,5,12,10.663265
606,10,2,2,6,12,10.662984
606,11,4,2,6,12,
607,1,3,0,0,11,
607,2,3,0,0,12,
607,3,3,0,0,13,
607,4,3,0,0,14,
607,5,3,0,0,15,
607,6,3,0,0,16,
607,7,2,0,1,16,9.1553564
607,8,3,0,1,17,
607,9,3,0,1,18,
607,10,3,0,1,19,
607,11,3,0,1,20,
608,1,3,0,0,10,
608,2,3,0,0,11,
608,3,3,0,0,12,
608,4,3,0,0,13,
608,5,2,0,1,13,10.627028
608,6,2,0,2,13,
608,7,2,0,3,13,10.547413
608,8,3,0,3,14,
608,9,2,0,4,14,10.621693
608,10,2,0,5,14,10.543365
608,11,2,0,6,14,10.562075
609,1,2,0,1,7,
609,2,2,0,2,7,
609,3,2,0,3,7,
609,4,2,0,4,7,
609,5,4,0,4,7,
609,6,2,0,5,7,
609,7,2,0,6,7,8.5105314
609,8,4,0,6,7,
609,9,2,0,7,7,
609,10,2,0,8,7,
609,11,2,0,9,7,
610,1,3,0,0,10,
610,2,3,0,0,11,
610,3,2,0,1,11,9.7098417
610,4,2,0,2,11,
610,5,2,0,3,11,10.540017
610,6,2,0,4,11,10.327991
610,7,2,0,5,11,10.356358
610,8,2,0,6,11,10.437416
610,9,2,0,7,11,
610,10,2,0,8,11,10.656694
610,11,2,0,9,11,10.522854
611,1,2,0,1,6,
611,2,2,0,2,6,
611,3,2,0,3,6,
611,4,2,0,4,6,
611,5,2,0,5,6,
611,6,2,0,6,6,
611,7,2,0,7,6,10.826881
611,8,2,0,8,6,
611,9,2,0,9,6,10.459984
611,10,2,0,10,6,9.7888842
611,11,2,0,11,6,10.397562
612,1,3,0,0,10,
612,2,3,0,0,11,
612,3,3,0,0,12,
612,4,3,0,0,13,
612,5,3,0,0,14,
612,6,3,0,0,15,
612,7,4,0,0,15,
612,8,4,0,0,15,
612,9,2,0,1,15,
612,10,2,0,2,15,
612,11,2,0,3,15,
613,1,3,0,0,9,
613,2,3,0,0,10,
613,3,2,0,1,10,8.3652649
613,4,2,0,2,10,8.1307659
613,5,1,1,2,10,
613,6,1,2,2,10,10.337333
613,7,1,3,2,10,10.408119
613,8,3,3,2,11,
613,9,3,3,2,12,
613,10,3,3,2,13,
613,11,1,4,2,13,9.7466936
614,1,3,0,0,10,
614,2,3,0,0,11,
614,3,1,1,0,11,
614,4,4,1,0,11,
614,5,1,2,0,11,
614,6,2,2,1,11,9.1603851
614,7,2,2,2,11,9.8968258
614,8,2,2,3,11,9.3388042
614,9,2,2,4,11,
614,10,2,2,5,11,
614,11,3,2,5,12,
615,1,3,0,0,9,
615,2,3,0,0,10,
615,3,3,0,0,11,
615,4,3,0,0,12,
615,5,2,0,1,12,9.4723358
615,6,2,0,2,12,9.5608215
615,7,2,0,3,12,9.804719
615,8,2,0,4,12,9.9430351
615,9,2,0,5,12,7.7926955
615,10,2,0,6,12,10.095
615,11,3,0,6,13,
616,1,3,0,0,9,
616,2,3,0,0,10,
616,3,1,1,0,10,
616,4,1,2,0,10,
616,5,1,3,0,10,8.1421213
616,6,1,4,0,10,10.769823
616,7,1,5,0,10,10.184507
616,8,1,6,0,10,10.388626
616,9,1,7,0,10,10.797584
616,10,1,8,0,10,10.582586
616,11,1,9,0,10,10.737965
617,1,3,0,0,10,
617,2,1,1,0,10,9.3043766
617,3,3,1,0,11,
617,4,3,1,0,12,
617,5,3,1,0,13,
617,6,3,1,0,14,
617,7,3,1,0,15,
617,8,3,1,0,16,
617,9,1,2,0,16,10.415532
617,10,3,2,0,17,
617,11,1,3,0,17,10.480944
618,1,3,0,0,10,
618,2,3,0,0,11,
618,3,2,0,1,11,9.8968258
618,4,2,0,2,11,9.5901184
618,5,2,0,3,11,
618,6,2,0,4,11,8.2800016
618,7,2,0,5,11,
618,8,2,0,6,11,9.8873158
618,9,1,1,6,11,9.9698372
618,10,1,2,6,11,10.454711
618,11,1,3,6,11,10.620839
619,1,3,0,0,9,
619,2,3,0,0,10,
619,3,3,0,0,11,
619,4,3,0,0,12,
619,5,3,0,0,13,
619,6,3,0,0,14,
619,7,1,1,0,14,9.8098145
619,8,1,2,0,14,10.61177
619,9,1,3,0,14,10.695801
619,10,1,4,0,14,10.805145
619,11,1,5,0,14,10.830338
620,1,3,0,0,10,
620,2,3,0,0,11,
620,3,3,0,0,12,
620,4,3,0,0,13,
620,5,3,0,0,14,
620,6,3,0,0,15,
620,7,3,0,0,16,
620,8,2,0,1,16,9.5757818
620,9,2,0,2,16,10.769713
620,10,1,1,2,16,10.663265
620,11,3,1,2,17,
621,1,3,0,0,9,
621,2,3,0,0,10,
621,3,3,0,0,11,
621,4,2,0,1,11,7.3928938
621,5,2,0,2,11,8.9730349
621,6,2,0,3,11,9.8894396
621,7,2,0,4,11,9.7888842
621,8,2,0,5,11,9.746974
621,9,1,1,5,11,9.9008436
621,10,1,2,5,11,10.180274
621,11,2,2,6,11,10.586938
622,1,3,0,0,11,
622,2,3,0,0,12,
622,3,2,0,1,12,
622,4,2,0,2,12,9.7881889
622,5,2,0,3,12,9.7515593
622,6,2,0,4,12,9.8355141
622,7,1,1,4,12,9.7145042
622,8,1,2,4,12,
622,9,2,2,5,12,
622,10,2,2,6,12,10.320222
622,11,2,2,7,12,10.39502
623,1,3,0,0,11,
623,2,2,0,1,11,7.001792
623,3,3,0,1,12,
623,4,3,0,1,13,
623,5,3,0,1,14,
623,6,3,0,1,15,
623,7,3,0,1,16,
623,8,3,0,1,17,
623,9,2,0,2,17,
623,10,2,0,3,17,9.7888842
623,11,3,0,3,18,
624,1,3,0,0,11,
624,2,3,0,0,12,
624,3,3,0,0,13,
624,4,3,0,0,14,
624,5,3,0,0,15,
624,6,3,0,0,16,
624,7,1,1,0,16,10.19681
624,8,1,2,0,16,10.320222
624,9,2,2,1,16,9.383419
624,10,4,2,1,16,
624,11,4,2,1,16,
625,1,3,0,0,9,
625,2,2,0,1,9,6.8194704
625,3,3,0,1,10,
625,4,2,0,2,10,8.1421213
625,5,2,0,3,10,7.4376187
625,6,2,0,4,10,9.7145042
625,7,2,0,5,10,
625,8,2,0,6,10,
625,9,2,0,7,10,9.5217142
625,10,2,0,8,10,
625,11,2,0,9,10,
626,1,3,0,0,11,
626,2,3,0,0,12,
626,3,2,0,1,12,8.2057648
626,4,3,0,1,13,
626,5,1,1,1,13,8.7017374
626,6,3,1,1,14,
626,7,2,1,2,14,8.5105314
626,8,2,1,3,14,9.3669748
626,9,3,1,3,15,
626,10,3,1,3,16,
626,11,2,1,4,16,9.5012026
627,1,3,0,0,10,
627,2,3,0,0,11,
627,3,3,0,0,12,
627,4,2,0,1,12,9.3052721
627,5,2,0,2,12,9.0470562
627,6,2,0,3,12,9.4913607
627,7,2,0,4,12,7.1697502
627,8,2,0,5,12,8.0567436
627,9,2,0,6,12,
627,10,2,0,7,12,9.6065626
627,11,4,0,7,12,
628,1,3,0,0,11,
628,2,1,1,0,11,7.6079278
628,3,4,1,0,11,
628,4,3,1,0,12,
628,5,3,1,0,13,
628,6,3,1,0,14,
628,7,2,1,1,14,9.6954784
628,8,2,1,2,14,10.308036
628,9,2,1,3,14,10.157703
628,10,2,1,4,14,10.012028
628,11,1,2,4,14,10.264278
629,1,3,0,0,9,
629,2,3,0,0,10,
629,3,2,0,1,10,7.289474
629,4,2,0,2,10,
629,5,2,0,3,10,9.9338808
629,6,2,0,4,10,
629,7,2,0,5,10,9.6091433
629,8,2,0,6,10,8.4915066
629,9,2,0,7,10,10.136186
629,10,2,0,8,10,10.415532
629,11,2,0,9,10,10.705175
630,1,3,0,0,10,
630,2,3,0,0,11,
630,3,3,0,0,12,
630,4,3,0,0,13,
630,5,3,0,0,14,
630,6,3,0,0,15,
630,7,3,0,0,16,
630,8,3,0,0,17,
630,9,3,0,0,18,
630,10,2,0,1,18,9.2704
630,11,2,0,2,18,10.439472
631,1,3,0,0,9,
631,2,3,0,0,10,
631,3,3,0,0,11,
631,4,3,0,0,12,
631,5,3,0,0,13,
631,6,3,0,0,14,
631,7,2,0,1,14,10.245132
631,8,2,0,2,14,9.7907887
631,9,3,0,2,15,
631,10,3,0,2,16,
631,11,3,0,2,17,
632,1,3,0,0,10,
632,2,3,0,0,11,
632,3,4,0,0,11,
632,4,2,0,1,11,
632,5,2,0,2,11,8.4622087
632,6,2,0,3,11,9.1162491
632,7,3,0,3,12,
632,8,3,0,3,13,
632,9,3,0,3,14,
632,10,1,1,3,14,
632,11,1,2,3,14,9.5222273
633,1,3,0,0,12,
633,2,4,0,0,12,
633,3,2,0,1,12,7.5942402
633,4,2,0,2,12,
633,5,2,0,3,12,10.002654
633,6,2,0,4,12,10.03254
633,7,2,0,5,12,
633,8,2,0,6,12,10.440122
633,9,2,0,7,12,10.593991
633,10,2,0,8,12,10.008424
633,11,2,0,9,12,9.8586998
634,1,3,0,0,10,
634,2,3,0,0,11,
634,3,2,0,1,11,10.741405
634,4,2,0,2,11,
634,5,2,0,3,11,10.444707
634,6,2,0,4,11,10.433351
634,7,2,0,5,11,10.407651
634,8,2,0,6,11,10.388626
634,9,1,1,6,11,10.454639
634,10,1,2,6,11,10.543365
634,11,1,3,6,11,10.522854
635,1,3,0,0,9,
635,2,3,0,0,10,
635,3,3,0,0,11,
635,4,3,0,0,12,
635,5,3,0,0,13,
635,6,1,1,0,13,
635,7,3,1,0,14,
635,8,1,2,0,14,
635,9,1,3,0,14,8.4025898
635,10,1,4,0,14,10.999737
635,11,1,5,0,14,11.26912
636,1,3,0,0,9,
636,2,3,0,0,10,
636,3,2,0,1,10,
636,4,2,0,2,10,8.8239126
636,5,2,0,3,10,
636,6,2,0,4,10,8.7791882
636,7,2,0,5,10,10.318507
636,8,1,1,5,10,10.656694
636,9,1,2,5,10,10.012028
636,10,1,3,5,10,10.597125
636,11,2,3,6,10,10.692543
637,1,3,0,0,10,
637,2,3,0,0,11,
637,3,3,0,0,12,
637,4,3,0,0,13,
637,5,3,0,0,14,
637,6,2,0,1,14,7.8173838
637,7,2,0,2,14,10.528388
637,8,2,0,3,14,10.621693
637,9,2,0,4,14,10.656694
637,10,2,0,5,14,10.636183
637,11,2,0,6,14,11.17409
638,1,3,0,0,11,
638,2,3,0,0,12,
638,3,3,0,0,13,
638,4,3,0,0,14,
638,5,3,0,0,15,
638,6,3,0,0,16,
638,7,3,0,0,17,
638,8,1,1,0,17,9.1846533
638,9,1,2,0,17,10.359329
638,10,1,3,0,17,10.85085
638,11,1,4,0,17,10.859325
639,1,3,0,0,10,
639,2,2,0,1,10,
639,3,3,0,1,11,
639,4,3,0,1,12,
639,5,1,1,1,12,10.407651
639,6,3,1,1,13,
639,7,2,1,2,13,10.582473
639,8,4,1,2,13,
639,9,3,1,2,14,
639,10,3,1,2,15,
639,11,3,1,2,16,
640,1,3,0,0,11,
640,2,3,0,0,12,
640,3,3,0,0,13,
640,4,3,0,0,14,
640,5,3,0,0,15,
640,6,3,0,0,16,
640,7,1,1,0,16,9.7145042
640,8,1,2,0,16,9.8778009
640,9,1,3,0,16,10.829332
640,10,1,4,0,16,10.820997
640,11,2,4,1,16,11.041647
641,1,3,0,0,10,
641,2,3,0,0,11,
641,3,3,0,0,12,
641,4,3,0,0,13,
641,5,3,0,0,14,
641,6,3,0,0,15,
641,7,3,0,0,16,
641,8,3,0,0,17,
641,9,3,0,0,18,
641,10,1,1,0,18,
641,11,1,2,0,18,11.909847
642,1,3,0,0,10,
642,2,3,0,0,11,
642,3,3,0,0,12,
642,4,3,0,0,13,
642,5,3,0,0,14,
642,6,3,0,0,15,
642,7,3,0,0,16,
642,8,4,0,0,16,
642,9,1,1,0,16,
642,10,1,2,0,16,10.557624
642,11,1,3,0,16,10.791183
643,1,3,0,0,11,
643,2,2,0,1,11,9.0584126
643,3,1,1,1,11,
643,4,4,1,1,11,
643,5,2,1,2,11,7.3928938
643,6,2,1,3,11,10.454639
643,7,2,1,4,11,10.543365
643,8,2,1,5,11,10.287638
643,9,2,1,6,11,10.35311
643,10,2,1,7,11,10.480662
643,11,2,1,8,11,10.454711
644,1,3,0,0,9,
644,2,3,0,0,10,
644,3,,0,0,10,
644,4,,0,0,10,8.5475864
644,5,,0,0,10,9.9225254
644,6,,0,0,10,
644,7,,0,0,10,9.6954784
644,8,,0,0,10,10.359329
644,9,3,0,0,11,
644,10,,0,0,11,
644,11,1,1,0,11,10.2578
645,1,3,0,0,9,
645,2,3,0,0,10,
645,3,3,0,0,11,
645,4,3,0,0,12,
645,5,3,0,0,13,
645,6,3,0,0,14,
645,7,3,0,0,15,
645,8,3,0,0,16,
645,9,2,0,1,16,9.9430351
645,10,1,1,1,16,10.2578
645,11,1,2,1,16,10.152159
646,1,3,0,0,9,
646,2,3,0,0,10,
646,3,3,0,0,11,
646,4,3,0,0,12,
646,5,3,0,0,13,
646,6,3,0,0,14,
646,7,1,1,0,14,9.7888842
646,8,1,2,0,14,10.845587
646,9,1,3,0,14,10.899373
646,10,1,4,0,14,10.873422
646,11,1,5,0,14,10.957312
647,1,2,0,1,11,
647,2,2,0,2,11,10.171672
647,3,1,1,2,11,9.9975243
647,4,1,2,2,11,9.9705105
647,5,1,3,2,11,10.444707
647,6,2,3,3,11,10.769823
647,7,1,4,3,11,10.302291
647,8,1,5,3,11,10.61177
647,9,1,6,3,11,10.136186
647,10,2,6,4,11,10.214862
647,11,3,6,4,12,
648,1,2,0,1,10,9.0584126
648,2,4,0,1,10,
648,3,4,0,1,10,
648,4,2,0,2,10,5.7834558
648,5,2,0,3,10,10.359329
648,6,2,0,4,10,10.214862
648,7,2,0,5,10,
648,8,2,0,6,10,10.758575
648,9,2,0,7,10,10.788147
648,10,2,0,8,10,10.791183
648,11,2,0,9,10,10.77499
649,1,3,0,0,11,
649,2,3,0,0,12,
649,3,3,0,0,13,
649,4,2,0,1,13,9.9225254
649,5,2,0,2,13,9.7145042
649,6,3,0,2,14,
649,7,2,0,3,14,
649,8,2,0,4,14,9.4039316
649,9,2,0,5,14,12.024394
649,10,1,1,5,14,9.9701176
649,11,1,2,5,14,10.950666
650,1,2,0,1,8,
650,2,2,0,2,8,
650,3,2,0,3,8,
650,4,4,0,3,8,
650,5,4,0,3,8,
650,6,4,0,3,8,
650,7,4,0,3,8,
650,8,4,0,3,8,
650,9,4,0,3,8,
650,10,2,0,4,8,
650,11,4,0,4,8,
651,1,3,0,0,9,
651,2,3,0,0,10,
651,3,3,0,0,11,
651,4,2,0,1,11,
651,5,2,0,2,11,8.7017374
651,6,3,0,2,12,
651,7,3,0,2,13,
651,8,1,1,2,13,
651,9,1,2,2,13,11.170259
651,10,1,3,2,13,11.195691
651,11,1,4,2,13,11.175179
652,1,3,0,0,10,
652,2,3,0,0,11,
652,3,3,0,0,12,
652,4,3,0,0,13,
652,5,3,0,0,14,
652,6,3,0,0,15,
652,7,2,0,1,15,10.071647
652,8,1,1,1,15,9.8093967
652,9,1,2,1,15,10.636183
652,10,2,2,2,15,10.788428
652,11,2,2,3,15,10.479061
653,1,3,0,0,10,
653,2,3,0,0,11,
653,3,3,0,0,12,
653,4,3,0,0,13,
653,5,3,0,0,14,
653,6,3,0,0,15,
653,7,3,0,0,16,
653,8,3,0,0,17,
653,9,2,0,1,17,9.6065626
653,10,2,0,2,17,9.901125
653,11,2,0,3,17,10.034375
654,1,3,0,0,10,
654,2,2,0,1,10,8.6112299
654,3,3,0,1,11,
654,4,3,0,1,12,
654,5,2,0,2,12,9.5170603
654,6,2,0,3,12,9.3578291
654,7,2,0,4,12,10.725099
654,8,2,0,5,12,10.695801
654,9,2,0,6,12,11.01337
654,10,2,0,7,12,11.364421
654,11,2,0,8,12,11.322511
655,1,3,0,0,9,
655,2,3,0,0,10,
655,3,3,0,0,11,
655,4,2,0,1,11,
655,5,2,0,2,11,
655,6,3,0,2,12,
655,7,1,1,2,12,
655,8,1,2,2,12,9.746974
655,9,2,2,3,12,9.9698372
655,10,2,2,4,12,
655,11,1,3,4,12,9.9276924
656,1,3,0,0,9,
656,2,3,0,0,10,
656,3,3,0,0,11,
656,4,4,0,0,11,
656,5,3,0,0,12,
656,6,3,0,0,13,
656,7,4,0,0,13,
656,8,2,0,1,13,6.4120646
656,9,2,0,2,13,
656,10,2,0,3,13,9.9953918
656,11,2,0,4,13,9.782279
657,1,3,0,0,9,
657,2,3,0,0,10,
657,3,4,0,0,10,
657,4,4,0,0,10,
657,5,4,0,0,10,
657,6,4,0,0,10,
657,7,3,0,0,11,
657,8,4,0,0,11,
657,9,4,0,0,11,
657,10,4,0,0,11,
657,11,4,0,0,11,
658,1,3,0,0,10,
658,2,2,0,1,10,
658,3,3,0,1,11,
658,4,3,0,1,12,
658,5,2,0,2,12,9.8968258
658,6,2,0,3,12,10.61177
658,7,2,0,4,12,10.730892
658,8,2,0,5,12,10.620327
658,9,2,0,6,12,10.705175
658,10,2,0,7,12,10.663265
658,11,2,0,8,12,10.788147
659,1,3,0,0,11,
659,2,3,0,0,12,
659,3,2,0,1,12,9.8152027
659,4,2,0,2,12,9.8834991
659,5,2,0,3,12,9.5284157
659,6,3,0,3,13,
659,7,3,0,3,14,
659,8,3,0,3,15,
659,9,3,0,3,16,
659,10,2,0,4,16,9.2704
659,11,3,0,4,17,
660,1,3,0,0,10,
660,2,3,0,0,11,
660,3,3,0,0,12,
660,4,3,0,0,13,
660,5,3,0,0,14,
660,6,3,0,0,15,
660,7,1,1,0,15,
660,8,1,2,0,15,
660,9,1,3,0,15,11.481575
660,10,1,4,0,15,11.510282
660,11,3,4,0,16,
661,1,3,0,0,10,
661,2,3,0,0,11,
661,3,3,0,0,12,
661,4,3,0,0,13,
661,5,3,0,0,14,
661,6,2,0,1,14,8.2407808
661,7,1,1,1,14,
661,8,1,2,1,14,10.2578
661,9,1,3,1,14,10.817135
661,10,1,4,1,14,10.819354
661,11,1,5,1,14,10.83056
662,1,3,0,0,10,
662,2,3,0,0,11,
662,3,3,0,0,12,
662,4,3,0,0,13,
662,5,2,0,1,13,8.1421213
662,6,2,0,2,13,
662,7,2,0,3,13,9.2036781
662,8,2,0,4,13,10.100944
662,9,3,0,4,14,
662,10,2,0,5,14,10.415532
662,11,2,0,6,14,10.705175
663,1,3,0,0,11,
663,2,3,0,0,12,
663,3,2,0,1,12,
663,4,3,0,1,13,
663,5,3,0,1,14,
663,6,3,0,1,15,
663,7,3,0,1,16,
663,8,3,0,1,17,
663,9,3,0,1,18,
663,10,2,0,2,18,10.543365
663,11,1,1,2,18,10.800486
664,1,3,0,0,10,
664,2,3,0,0,11,
664,3,3,0,0,12,
664,4,2,0,1,12,
664,5,3,0,1,13,
664,6,3,0,1,14,
664,7,1,1,1,14,10.253968
664,8,1,2,1,14,10.320222
664,9,1,3,1,14,10.636183
664,10,1,4,1,14,10.663265
664,11,3,4,1,15,
665,1,3,0,0,10,
665,2,3,0,0,11,
665,3,3,0,0,12,
665,4,2,0,1,12,
665,5,2,0,2,12,
665,6,4,0,2,12,
665,7,4,0,2,12,
665,8,4,0,2,12,
665,9,4,0,2,12,
665,10,2,0,3,12,
665,11,2,0,4,12,
666,1,3,0,0,11,
666,2,3,0,0,12,
666,3,2,0,1,12,
666,4,1,1,1,12,
666,5,4,1,1,12,
666,6,4,1,1,12,
666,7,2,1,2,12,
666,8,2,1,3,12,
666,9,3,1,3,13,
666,10,3,1,3,14,
666,11,2,1,4,14,
667,1,3,0,0,10,
667,2,2,0,1,10,
667,3,3,0,1,11,
667,4,3,0,1,12,
667,5,2,0,2,12,9.4913607
667,6,1,1,2,12,10.031951
667,7,1,2,2,12,9.443038
667,8,1,3,2,12,9.5217142
667,9,3,3,2,13,
667,10,3,3,2,14,
667,11,3,3,2,15,
668,1,3,0,0,10,
668,2,3,0,0,11,
668,3,3,0,0,12,
668,4,3,0,0,13,
668,5,3,0,0,14,
668,6,3,0,0,15,
668,7,1,1,0,15,10.076567
668,8,1,2,0,15,10.35311
668,9,1,3,0,15,11.301323
668,10,1,4,0,15,11.261187
668,11,1,5,0,15,11.43915
669,1,3,0,0,10,
669,2,3,0,0,11,
669,3,3,0,0,12,
669,4,3,0,0,13,
669,5,3,0,0,14,
669,6,3,0,0,15,
669,7,3,0,0,16,
669,8,3,0,0,17,
669,9,1,1,0,17,10.135239
669,10,1,2,0,17,10.637033
669,11,1,3,0,17,10.857228
670,1,2,0,1,9,
670,2,2,0,2,9,
670,3,2,0,3,9,
670,4,2,0,4,9,8.798213
670,5,4,0,4,9,
670,6,2,0,5,9,8.0567436
670,7,2,0,6,9,8.0176373
670,8,2,0,7,9,
670,9,2,0,8,9,9.4592924
670,10,2,0,9,9,9.3412285
670,11,2,0,10,9,9.2507381
671,1,3,0,0,10,
671,2,3,0,0,11,
671,3,3,0,0,12,
671,4,3,0,0,13,
671,5,3,0,0,14,
671,6,3,0,0,15,
671,7,3,0,0,16,
671,8,3,0,0,17,
671,9,3,0,0,18,
671,10,3,0,0,19,
671,11,1,1,0,19,10.557624
672,1,3,0,0,9,
672,2,2,0,1,9,9.2003021
672,3,3,0,1,10,
672,4,3,0,1,11,
672,5,3,0,1,12,
672,6,3,0,1,13,
672,7,2,0,2,13,8.2798872
672,8,1,1,2,13,9.8093967
672,9,1,2,2,13,10.562075
672,10,1,3,2,13,10.663265
672,11,1,4,2,13,10.950666
673,1,3,0,0,10,
673,2,3,0,0,11,
673,3,3,0,0,12,
673,4,3,0,0,13,
673,5,2,0,1,13,10.444707
673,6,1,1,1,13,10.838816
673,7,1,2,1,13,11.198174
673,8,1,3,1,13,11.651509
673,9,3,3,1,14,
